Method:,Lin et al. (2019) // New method (2020)
d00(m):,0.10199999999999999,d10(m):,0.10199999999999999,d20(m):,0.10199999999999999,l0(m):,0.19500000000000001
N:,3,R(m):,0.80000000000000004,Rrate(%):,100,#180curves:,2
VLIN_NOM_0(ticks/cyc):,0.20000000000000001,VLIN_DA_0(ticks/cyc):,0.14999999999999999,VANG_NOM_0(rad/cyc):,0.5,VANG_DA_0(rad/cyc):,0.29999999999999999,DVMAX(ticks/cyc^2):,0.01,DWMAX(ticks/cyc^2):,0.050000000000000003

time(s):,odo0(thicks/cyc):,odo1(thicks/cyc):,odo2(thicks/cyc):,xodo(m):,yodo(m):,thodo(rad):,v(?):,vn(?):,omega(?):
Run:,1
1894.9199999988566,0,0,0,     0,     0,     0,     0,     0,     0,0
1894.9599999988566,5,-9,0,0.0002108,-0.00003477,-0.0001783,   0.2,     0,     0,0
1894.9999999988565,11,-24,-2,0.0007377,-0.0001131,-0.000847,   0.2,0.00006954,0.00007132,0
1895.0399999988565,18,-33,-1,0.001505,-0.0002268,-0.00156,   0.2,0.0002262,0.0003388,0
1895.0799999988565,17,-17,-5,0.002018,-0.0001406,-0.001783,   0.2,0.0004535,0.0006241,0
1895.1199999988564,15,-9,-1,0.002379,-0.00007165,-0.00156,   0.2,0.0002812,0.0007132,0
1895.1599999988564,16,-16,0,0.002861,-0.0000724,-0.00156,   0.2,0.0001433,0.0006241,0
1895.1999999988564,18,-21,-4,0.003448,-0.00002985,-0.001872,   0.2,0.0001448,0.0006241,0
1895.2399999988563,26,-29,-2,0.004276,-0.00002271,-0.002095,   0.2,0.0000597,0.0007489,0
1895.2799999988563,40,-44,-2,0.005541,-0.00002536,-0.002363,   0.2,0.00004542,0.0008381,0
1895.3199999988562,60,-63,-6,0.007393,0.0000485,-0.002764,   0.2,0.00005072,0.000945,0
1895.3599999988562,104,-105,-8,0.01054,0.0001702,-0.003165,   0.2,-0.000097,0.001106,0
1895.3999999988562,116,-113,-4,0.01399,0.0002549,-0.00321,   0.2,-0.0003404,0.001266,0
1895.4399999988561,102,-94,0,0.01694,0.000316,-0.002853,   0.2,-0.0005098,0.001284,0
1895.4799999988561,169,-158,2,0.02186,0.0003657,-0.002273,   0.2,-0.000632,0.001141,0
1895.5199999988561,219,-209,0,0.02831,0.0004408,-0.001828,   0.2,-0.0007313,0.0009094,0
1895.559999998856,200,-293,-5,0.03573,-0.0002942,-0.006196,   0.2,-0.0008816,0.0007311,0
1895.599999998856,218,-224,-10,0.04238,-0.0002138,-0.006909,   0.2,0.0005885,0.002478,0
1895.639999998856,243,-230,-3,0.04951,-0.00009464,-0.006464,   0.2,0.0004275,0.002764,0
1895.6799999988559,267,-250,-1,0.05729,0.00002575,-0.00575,   0.2,0.0001893,0.002585,0
1895.7199999988559,272,-286,-6,0.06569,-0.00003995,-0.006642,   0.2,-0.0000515,0.0023,0
1895.7599999988558,256,-275,-5,0.07369,-0.0001713,-0.007712,   0.2,0.00007989,0.002657,0
1895.7999999988558,284,-300,-1,0.08248,-0.0003608,-0.00847,   0.2,0.0003426,0.003085,0
1895.8399999988558,292,-289,-6,0.09123,-0.0003045,-0.008603,   0.2,0.0007216,0.003388,0
1895.8799999988557,280,-309,-4,0.1001,-0.0005633,-0.01007,   0.2,0.000609,0.003441,0
1895.9199999988557,355,-378,1,0.1111,-0.0008918,-0.01106,   0.2,0.001127,0.00403,0
1895.9599999988557,263,-306,0,0.1197,-0.00136,-0.01297,   0.2,0.001784,0.004422,0
1895.9999999988556,283,-309,-12,0.1286,-0.001493,-0.01467,   0.2,0.00272,0.005189,0
1896.0399999988556,294,-286,-20,0.1373,-0.001204,-0.0152,   0.2,0.002986,0.005866,0
1896.0799999988556,295,-296,-28,0.1462,-0.0008613,-0.01649,   0.2,0.002408,0.00608,0
1896.1199999988555,293,-280,-25,0.1549,-0.0004561,-0.01703,   0.2,0.001723,0.006597,0
1896.1599999988555,298,-277,-20,0.1635,-0.00007293,-0.01698,   0.2,0.0009121,0.006811,0
1896.1999999988554,299,-286,-23,0.1724,0.0002903,-0.01743,   0.2,0.0001459,0.006794,0
1896.2399999988554,362,-310,-26,0.1825,0.00103,-0.01627,   0.2,-0.0005806,0.006972,0
1896.2799999988554,292,-351,-18,0.1922,0.0006722,-0.0197,   0.2,-0.002059,0.006508,0
1896.3199999988553,284,-261,-3,0.2004,0.0007699,-0.01881,   0.2,-0.001344,0.007881,0
1896.3599999988553,311,-280,2,0.2093,0.0008502,-0.01734,   0.2,-0.00154,0.007525,0
1896.3999999988553,269,-296,3,0.2178,0.0004159,-0.01841,   0.2,-0.0017,0.006936,0
1896.4399999988552,274,-296,0,0.2264,0.00006672,-0.01939,   0.2,-0.0008318,0.007364,0
1896.4799999988552,274,-285,-9,0.2348,-0.00003563,-0.02028,   0.2,-0.0001334,0.007756,0
1896.5199999988552,297,-289,-1,0.2436,-0.0001249,-0.01997,   0.2,0.00007127,0.008113,0
1896.5599999988551,297,-314,0,0.2528,-0.0004564,-0.02073,   0.2,0.0002498,0.007988,0
1896.5999999988551,281,-270,0,0.2611,-0.0005286,-0.02024,   0.2,0.0009127,0.008291,0
1896.639999998855,297,-285,6,0.2698,-0.0006989,-0.01944,   0.2,0.001057,0.008095,0
1896.679999998855,364,-283,1,0.2796,-0.000166,-0.01578,   0.2,0.001398,0.007774,0
1896.719999998855,304,-365,9,0.2897,-0.001012,-0.0181,   0.2,0.000332,0.006312,0
1896.7599999988549,296,-298,2,0.2986,-0.001226,-0.0181,   0.2,0.002023,0.007239,0
1896.7999999988549,288,-285,10,0.3072,-0.001524,-0.01752,   0.2,0.002451,0.007239,0
1896.8399999988549,291,-275,11,0.3157,-0.001716,-0.01632,   0.2,0.003049,0.007008,0
1896.8799999988548,299,-264,7,0.3242,-0.001656,-0.01444,   0.2,0.003431,0.006526,0
1896.9199999988548,290,-291,6, 0.333,-0.001893,-0.01422,   0.2,0.003311,0.005777,0
1896.9599999988548,282,-291,1,0.3416,-0.002111,-0.01458,   0.2,0.003786,0.005688,0
1896.9999999988547,370,-352,1,0.3525,-0.002121,-0.01373,   0.2,0.004222,0.005831,0
1897.0399999988547,287,-278,1, 0.361,-0.002174,-0.01328,   0.2,0.004242,0.005492,0
1897.0799999988546,306,-277,1,0.3697,-0.002044,-0.01195,   0.2,0.004347,0.005314,0
1897.1199999988546,300,-278,0,0.3784,-0.001948,-0.01097,   0.2,0.004087,0.004779,0
1897.1599999988546,285,-267,2,0.3868,-0.00191,-0.01007,   0.2,0.003896,0.004386,0
1897.1999999988545,282,-273,1,0.3951,-0.00193,-0.009629,   0.2,0.00382,0.00403,0
