Method:,Lin et al. (2019) // New method (2020)
d00(m):,0.10199999999999999,d10(m):,0.10199999999999999,d20(m):,0.10199999999999999,l0(m):,0.19500000000000001
N:,8,R(m):,2,Rrate(%):,100,#180curves:,2
VLIN_NOM_0(ticks/cyc):,0.29999999999999999,VLIN_DA_0(ticks/cyc):,0.20000000000000001,VANG_NOM_0(rad/cyc):,0.5,VANG_DA_0(rad/cyc):,0.29999999999999999,DVMAX(ticks/cyc^2):,0.01,DWMAX(ticks/cyc^2):,0.050000000000000003

time(s):,odo0(thicks/cyc):,odo1(thicks/cyc):,odo2(thicks/cyc):,xodo(m):,yodo(m):,thodo(rad):,v(?):,vn(?):,omega(?):
Run:,1
568.64000000006274,0,0,0,     0,     0,     0,     0,     0,     0,0
568.68000000006271,0,0,0,     0,     0,     0,     0,     0,     0,0
568.72000000006267,0,1,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
568.76000000006263,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
568.8000000000626,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
568.84000000006256,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
568.88000000006252,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
568.92000000006249,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
568.96000000006245,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
569.00000000006241,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
569.04000000006238,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
569.08000000006234,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
569.1200000000623,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
569.16000000006227,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
569.20000000006223,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
569.2400000000622,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
569.28000000006216,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
569.32000000006212,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
569.36000000006209,0,0,0,-0.00001506,8.692E-6,0.00004458,     0,     0,     0,0
